grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,dirt,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,grass,grass,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,grass,grass,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,placeholder
grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,dirt,dirt,dirt,grass,grass,grass,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,black,black,grass,grass,grass,grass
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,dirt,dirt,dirt,grass,grass,grass,grass,grass,grass,grass,grass,grass,black,black,grass,grass,grass,grass
dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt
dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt
dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt
dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt,dirt
